name,date,m,y,value
Saddle Hills County,2022-05,5,2022,94.25
Saddle Hills County,2022-06,6,2022,69.58
Saddle Hills County,2022-07,7,2022,13.81
Saddle Hills County,2022-08,8,2022,36.76
Saddle Hills County,2022-09,9,2022,41.77
Saddle Hills County,2022-10,10,2022,11.65
Saddle Hills County,2022-11,11,2022,11.43
Saddle Hills County,2022-12,12,2022,26.41
Saddle Hills County,2023-01,1,2023,16.3
Saddle Hills County,2023-02,2,2023,19.61
Saddle Hills County,2023-03,3,2023,6.28
Saddle Hills County,2023-04,4,2023,16.96
Saddle Hills County,2023-05,5,2023,48.19
Saddle Hills County,2023-06,6,2023,32.23
Saddle Hills County,2023-07,7,2023,87.01
Saddle Hills County,2023-08,8,2023,45.46
Saddle Hills County,2023-09,9,2023,9.26
Saddle Hills County,2023-10,10,2023,19.73
Saddle Hills County,2023-11,11,2023,13.02
Saddle Hills County,2023-12,12,2023,6.5
Saddle Hills County,2024-01,1,2024,14.84
Saddle Hills County,2024-02,2,2024,9.79
Saddle Hills County,2024-03,3,2024,5.64
Saddle Hills County,2024-04,4,2024,13.69
Saddle Hills County,2024-05,5,2024,38.44
Saddle Hills County,2024-06,6,2024,72.76
Smoky Lake County,2012-01,1,2012,15.05
Smoky Lake County,2012-02,2,2012,6.93
Smoky Lake County,2012-03,3,2012,17.31
Smoky Lake County,2012-04,4,2012,38.39
Smoky Lake County,2012-05,5,2012,56.51
Smoky Lake County,2012-06,6,2012,32.06
Smoky Lake County,2012-07,7,2012,116.14
Smoky Lake County,2012-08,8,2012,65.65
Smoky Lake County,2012-09,9,2012,30.31
Smoky Lake County,2012-10,10,2012,25.58
Smoky Lake County,2012-11,11,2012,20.18
Smoky Lake County,2012-12,12,2012,12.51
Smoky Lake County,2013-01,1,2013,21.7
Smoky Lake County,2013-02,2,2013,13.38
Smoky Lake County,2013-03,3,2013,10.27
Smoky Lake County,2013-04,4,2013,24.16
Smoky Lake County,2013-05,5,2013,15.49
Smoky Lake County,2013-06,6,2013,83.49
Smoky Lake County,2013-07,7,2013,72.45
Smoky Lake County,2013-08,8,2013,50.51
Smoky Lake County,2013-09,9,2013,3.07
Smoky Lake County,2013-10,10,2013,20.73
Smoky Lake County,2013-11,11,2013,18.7
Smoky Lake County,2013-12,12,2013,32.29
Smoky Lake County,2014-01,1,2014,8.4
Smoky Lake County,2014-02,2,2014,8.5
Smoky Lake County,2014-03,3,2014,1.89
Smoky Lake County,2014-04,4,2014,52.3
Smoky Lake County,2014-05,5,2014,49.47
Smoky Lake County,2014-06,6,2014,119.23
Smoky Lake County,2014-07,7,2014,68.59
Smoky Lake County,2014-08,8,2014,18.18
Smoky Lake County,2014-09,9,2014,33.34
Smoky Lake County,2014-10,10,2014,6.87
Smoky Lake County,2014-11,11,2014,35.83
Smoky Lake County,2014-12,12,2014,4.39
Smoky Lake County,2015-01,1,2015,17.09
Smoky Lake County,2015-02,2,2015,17.84
Smoky Lake County,2015-03,3,2015,16.58
Smoky Lake County,2015-04,4,2015,13.73
Smoky Lake County,2015-05,5,2015,32.28
Smoky Lake County,2015-06,6,2015,40.34
Smoky Lake County,2015-07,7,2015,80.69
Smoky Lake County,2015-08,8,2015,20.09
Smoky Lake County,2015-09,9,2015,49.48
Smoky Lake County,2015-10,10,2015,17.14
Smoky Lake County,2015-11,11,2015,18.87
Smoky Lake County,2015-12,12,2015,9.06
Smoky Lake County,2016-01,1,2016,18.31
Smoky Lake County,2016-02,2,2016,12.62
Smoky Lake County,2016-03,3,2016,23.79
Smoky Lake County,2016-04,4,2016,27.11
Smoky Lake County,2016-05,5,2016,91.25
Smoky Lake County,2016-06,6,2016,67.51
Smoky Lake County,2016-07,7,2016,82.7
Smoky Lake County,2016-08,8,2016,68.22
Smoky Lake County,2016-09,9,2016,29.2
Smoky Lake County,2016-10,10,2016,57.2
Smoky Lake County,2016-11,11,2016,6.76
Smoky Lake County,2016-12,12,2016,9.74
Smoky Lake County,2017-01,1,2017,6.34
Smoky Lake County,2017-02,2,2017,9.39
Smoky Lake County,2017-03,3,2017,18.41
Smoky Lake County,2017-04,4,2017,60.92
Smoky Lake County,2017-05,5,2017,56.01
Smoky Lake County,2017-06,6,2017,92.01
Smoky Lake County,2017-07,7,2017,90.23
Smoky Lake County,2017-08,8,2017,47.17
Smoky Lake County,2017-09,9,2017,29.64
Smoky Lake County,2017-10,10,2017,35.54
Smoky Lake County,2017-11,11,2017,12.72
Smoky Lake County,2017-12,12,2017,3.24
Smoky Lake County,2018-01,1,2018,20.63
Smoky Lake County,2018-02,2,2018,9.38
Smoky Lake County,2018-03,3,2018,14.07
Smoky Lake County,2018-04,4,2018,19.55
Smoky Lake County,2018-05,5,2018,14.64
Smoky Lake County,2018-06,6,2018,109.14
Smoky Lake County,2018-07,7,2018,68.52
Smoky Lake County,2018-08,8,2018,54.07
Smoky Lake County,2018-09,9,2018,42.64
Smoky Lake County,2018-10,10,2018,19.69
Smoky Lake County,2018-11,11,2018,20.01
Smoky Lake County,2018-12,12,2018,21.93
Smoky Lake County,2019-01,1,2019,16.44
Smoky Lake County,2019-02,2,2019,17.69
Smoky Lake County,2019-03,3,2019,3.08
Smoky Lake County,2019-04,4,2019,8.92
Smoky Lake County,2019-05,5,2019,11.93
Smoky Lake County,2019-06,6,2019,120.74
Smoky Lake County,2019-07,7,2019,135.75
Smoky Lake County,2019-08,8,2019,30.23
Smoky Lake County,2019-09,9,2019,28.56
Smoky Lake County,2019-10,10,2019,28.07
Smoky Lake County,2019-11,11,2019,21.21
Smoky Lake County,2019-12,12,2019,8.67
Smoky Lake County,2020-01,1,2020,14.34
Smoky Lake County,2020-02,2,2020,16.83
Smoky Lake County,2020-03,3,2020,17.13
Smoky Lake County,2020-04,4,2020,5.85
Smoky Lake County,2020-05,5,2020,64.15
Smoky Lake County,2020-06,6,2020,130.42
Smoky Lake County,2020-07,7,2020,103.59
Smoky Lake County,2020-08,8,2020,67.01
Smoky Lake County,2020-09,9,2020,11.09
Smoky Lake County,2020-10,10,2020,22.89
Smoky Lake County,2020-11,11,2020,20.26
Smoky Lake County,2020-12,12,2020,3.73
Smoky Lake County,2021-01,1,2021,14.35
Smoky Lake County,2021-02,2,2021,9.6
Smoky Lake County,2021-03,3,2021,5.61
Smoky Lake County,2021-04,4,2021,8.86
Smoky Lake County,2021-05,5,2021,49.28
Smoky Lake County,2021-06,6,2021,54.75
Smoky Lake County,2021-07,7,2021,49.23
Smoky Lake County,2021-08,8,2021,59.39
Smoky Lake County,2021-09,9,2021,11.89
Smoky Lake County,2021-10,10,2021,8.8
Smoky Lake County,2021-11,11,2021,14.06
Smoky Lake County,2021-12,12,2021,22.81
Smoky Lake County,2022-01,1,2022,27.55
Smoky Lake County,2022-02,2,2022,20.6
Smoky Lake County,2022-03,3,2022,31.36
Smoky Lake County,2022-04,4,2022,20.57
Smoky Lake County,2022-05,5,2022,28.65
Smoky Lake County,2022-06,6,2022,103.06
Smoky Lake County,2022-07,7,2022,31.82
Smoky Lake County,2022-08,8,2022,46.18
Smoky Lake County,2022-09,9,2022,14.62
Smoky Lake County,2022-10,10,2022,7.14
Smoky Lake County,2022-11,11,2022,18.92
Smoky Lake County,2022-12,12,2022,24.37
Smoky Lake County,2023-01,1,2023,10.94
Smoky Lake County,2023-02,2,2023,9.28
Smoky Lake County,2023-03,3,2023,7
Smoky Lake County,2023-04,4,2023,18.82
Smoky Lake County,2023-05,5,2023,34.34
Smoky Lake County,2023-06,6,2023,84.51
Smoky Lake County,2023-07,7,2023,112.44
Smoky Lake County,2023-08,8,2023,80.29
Smoky Lake County,2023-09,9,2023,7.39
Smoky Lake County,2023-10,10,2023,6.01
Smoky Lake County,2023-11,11,2023,1.87
Smoky Lake County,2023-12,12,2023,2.77
Smoky Lake County,2024-01,1,2024,8.63
Smoky Lake County,2024-02,2,2024,12.73
Smoky Lake County,2024-03,3,2024,6.82
Smoky Lake County,2024-04,4,2024,33.84
Smoky Lake County,2024-05,5,2024,63.2
Smoky Lake County,2024-06,6,2024,59.02
Special Areas 2,2012-01,1,2012,3.09
Special Areas 2,2012-02,2,2012,7.63
Special Areas 2,2012-03,3,2012,17.86
Special Areas 2,2012-04,4,2012,35.15
Special Areas 2,2012-05,5,2012,57.3
Special Areas 2,2012-06,6,2012,149.85
Special Areas 2,2012-07,7,2012,62.39
Special Areas 2,2012-08,8,2012,28.32
Special Areas 2,2012-09,9,2012,7.25
Special Areas 2,2012-10,10,2012,22.27
Special Areas 2,2012-11,11,2012,13.46
Special Areas 2,2012-12,12,2012,12.99
Special Areas 2,2013-01,1,2013,5.21
Special Areas 2,2013-02,2,2013,2.75
Special Areas 2,2013-03,3,2013,7.41
Special Areas 2,2013-04,4,2013,22.59
Special Areas 2,2013-05,5,2013,35.89
Special Areas 2,2013-06,6,2013,98.17
Special Areas 2,2013-07,7,2013,51.03
Special Areas 2,2013-08,8,2013,28.78
Special Areas 2,2013-09,9,2013,14.92
Special Areas 2,2013-10,10,2013,8.35
Special Areas 2,2013-11,11,2013,17.02
Special Areas 2,2013-12,12,2013,10.18
Special Areas 2,2014-01,1,2014,4.01
Special Areas 2,2014-02,2,2014,3.29
Special Areas 2,2014-03,3,2014,11.46
Special Areas 2,2014-04,4,2014,19.16
Special Areas 2,2014-05,5,2014,33.36
Special Areas 2,2014-06,6,2014,71.03
Special Areas 2,2014-07,7,2014,53.01
Special Areas 2,2014-08,8,2014,78.78
Special Areas 2,2014-09,9,2014,43.32
Special Areas 2,2014-10,10,2014,7.62
Special Areas 2,2014-11,11,2014,33.62
Special Areas 2,2014-12,12,2014,8.18
Special Areas 2,2015-01,1,2015,8.95
Special Areas 2,2015-02,2,2015,7.7
Special Areas 2,2015-03,3,2015,9.68
Special Areas 2,2015-04,4,2015,10.46
Special Areas 2,2015-05,5,2015,6.81
Special Areas 2,2015-06,6,2015,38.33
Special Areas 2,2015-07,7,2015,44.47
Special Areas 2,2015-08,8,2015,88.31
Special Areas 2,2015-09,9,2015,59.93
Special Areas 2,2015-10,10,2015,6.4
Special Areas 2,2015-11,11,2015,10.2
Special Areas 2,2015-12,12,2015,11.51
Special Areas 2,2016-01,1,2016,10.42
Special Areas 2,2016-02,2,2016,9.42
Special Areas 2,2016-03,3,2016,8.64
Special Areas 2,2016-04,4,2016,27.7
Special Areas 2,2016-05,5,2016,65.66
Special Areas 2,2016-06,6,2016,73.2
Special Areas 2,2016-07,7,2016,112.84
Special Areas 2,2016-08,8,2016,75.05
Special Areas 2,2016-09,9,2016,22.94
Special Areas 2,2016-10,10,2016,17.79
Special Areas 2,2016-11,11,2016,3.12
Special Areas 2,2016-12,12,2016,7.59
Special Areas 2,2017-01,1,2017,5.94
Special Areas 2,2017-02,2,2017,16.22
Special Areas 2,2017-03,3,2017,15.6
Special Areas 2,2017-04,4,2017,20.56
Special Areas 2,2017-05,5,2017,30.78
Special Areas 2,2017-06,6,2017,52.77
Special Areas 2,2017-07,7,2017,27.39
Special Areas 2,2017-08,8,2017,14.19
Special Areas 2,2017-09,9,2017,18.1
Special Areas 2,2017-10,10,2017,18.52
Special Areas 2,2017-11,11,2017,14.46
Special Areas 2,2017-12,12,2017,5.66
Special Areas 2,2018-01,1,2018,3.81
Special Areas 2,2018-02,2,2018,9.79
Special Areas 2,2018-03,3,2018,22.65
Special Areas 2,2018-04,4,2018,6.81
Special Areas 2,2018-05,5,2018,21.15
Special Areas 2,2018-06,6,2018,78.37
Special Areas 2,2018-07,7,2018,53.05
Special Areas 2,2018-08,8,2018,22.68
Special Areas 2,2018-09,9,2018,30.79
Special Areas 2,2018-10,10,2018,12.2
Special Areas 2,2018-11,11,2018,14.72
Special Areas 2,2018-12,12,2018,6.08
Special Areas 2,2019-01,1,2019,4.56
Special Areas 2,2019-02,2,2019,12.95
Special Areas 2,2019-03,3,2019,1.82
Special Areas 2,2019-04,4,2019,10.68
Special Areas 2,2019-05,5,2019,7.59
Special Areas 2,2019-06,6,2019,55.66
Special Areas 2,2019-07,7,2019,48.71
Special Areas 2,2019-08,8,2019,32.35
Special Areas 2,2019-09,9,2019,39.15
Special Areas 2,2019-10,10,2019,5.69
Special Areas 2,2019-11,11,2019,15.72
Special Areas 2,2019-12,12,2019,6.66
Special Areas 2,2020-01,1,2020,5.29
Special Areas 2,2020-02,2,2020,8.13
Special Areas 2,2020-03,3,2020,10.44
Special Areas 2,2020-04,4,2020,5.39
Special Areas 2,2020-05,5,2020,61.28
Special Areas 2,2020-06,6,2020,107.71
Special Areas 2,2020-07,7,2020,54.81
Special Areas 2,2020-08,8,2020,19.93
Special Areas 2,2020-09,9,2020,16.74
Special Areas 2,2020-10,10,2020,9.11
Special Areas 2,2020-11,11,2020,15.09
Special Areas 2,2020-12,12,2020,8.38
Special Areas 2,2021-01,1,2021,2.05
Special Areas 2,2021-02,2,2021,6.23
Special Areas 2,2021-03,3,2021,2.29
Special Areas 2,2021-04,4,2021,8.91
Special Areas 2,2021-05,5,2021,46.5
Special Areas 2,2021-06,6,2021,43.52
Special Areas 2,2021-07,7,2021,31.82
Special Areas 2,2021-08,8,2021,34.55
Special Areas 2,2021-09,9,2021,12.83
Special Areas 2,2021-10,10,2021,8.28
Special Areas 2,2021-11,11,2021,4.93
Special Areas 2,2021-12,12,2021,14.88
Special Areas 2,2022-01,1,2022,2.91
Special Areas 2,2022-02,2,2022,9.13
Special Areas 2,2022-03,3,2022,7.65
Special Areas 2,2022-04,4,2022,12.45
Special Areas 2,2022-05,5,2022,24.22
Special Areas 2,2022-06,6,2022,106.24
Special Areas 2,2022-07,7,2022,66.21
Special Areas 2,2022-08,8,2022,24.22
Special Areas 2,2022-09,9,2022,7.26
Special Areas 2,2022-10,10,2022,7.58
Special Areas 2,2022-11,11,2022,15.1
Special Areas 2,2022-12,12,2022,11.98
Special Areas 2,2023-01,1,2023,5.18
Special Areas 2,2023-02,2,2023,2.87
Special Areas 2,2023-03,3,2023,5.02
Special Areas 2,2023-04,4,2023,5.21
Special Areas 2,2023-05,5,2023,14.28
Special Areas 2,2023-06,6,2023,41.99
Special Areas 2,2023-07,7,2023,39.14
Special Areas 2,2023-08,8,2023,13.88
Special Areas 2,2023-09,9,2023,15.41
Special Areas 2,2023-10,10,2023,6.73
Special Areas 2,2023-11,11,2023,3.92
Special Areas 2,2023-12,12,2023,3.55
Special Areas 2,2024-01,1,2024,11.61
Special Areas 2,2024-02,2,2024,13.18
Special Areas 2,2024-03,3,2024,9.9
Special Areas 2,2024-04,4,2024,20.45
Special Areas 2,2024-05,5,2024,73.56
Special Areas 2,2024-06,6,2024,68.3
Special Areas 3,2012-01,1,2012,3.39
Special Areas 3,2012-02,2,2012,6.81
Special Areas 3,2012-03,3,2012,20.61
Special Areas 3,2012-04,4,2012,33.3
Special Areas 3,2012-05,5,2012,57.94
Special Areas 3,2012-06,6,2012,132.46
Special Areas 3,2012-07,7,2012,43.12
Special Areas 3,2012-08,8,2012,23.26
Special Areas 3,2012-09,9,2012,6.42
Special Areas 3,2012-10,10,2012,20.3
Special Areas 3,2012-11,11,2012,13.37
Special Areas 3,2012-12,12,2012,14.81
Special Areas 3,2013-01,1,2013,4.78
Special Areas 3,2013-02,2,2013,3.78
Special Areas 3,2013-03,3,2013,7.07
Special Areas 3,2013-04,4,2013,21.09
Special Areas 3,2013-05,5,2013,27.84
Special Areas 3,2013-06,6,2013,95.88
Special Areas 3,2013-07,7,2013,38.15
Special Areas 3,2013-08,8,2013,32.6
Special Areas 3,2013-09,9,2013,15.72
Special Areas 3,2013-10,10,2013,6.68
Special Areas 3,2013-11,11,2013,16.15
Special Areas 3,2013-12,12,2013,9.38
Special Areas 3,2014-01,1,2014,3.36
Special Areas 3,2014-02,2,2014,4.86
Special Areas 3,2014-03,3,2014,11.83
Special Areas 3,2014-04,4,2014,26.91
Special Areas 3,2014-05,5,2014,15.81
Special Areas 3,2014-06,6,2014,81.03
Special Areas 3,2014-07,7,2014,45.13
Special Areas 3,2014-08,8,2014,79.18
Special Areas 3,2014-09,9,2014,41.23
Special Areas 3,2014-10,10,2014,11.35
Special Areas 3,2014-11,11,2014,31.7
Special Areas 3,2014-12,12,2014,7.57
Special Areas 3,2015-01,1,2015,8.32
Special Areas 3,2015-02,2,2015,9.38
Special Areas 3,2015-03,3,2015,9.41
Special Areas 3,2015-04,4,2015,3.72
Special Areas 3,2015-05,5,2015,4.97
Special Areas 3,2015-06,6,2015,22.88
Special Areas 3,2015-07,7,2015,35.91
Special Areas 3,2015-08,8,2015,72.96
Special Areas 3,2015-09,9,2015,48.62
Special Areas 3,2015-10,10,2015,8.18
Special Areas 3,2015-11,11,2015,15.94
Special Areas 3,2015-12,12,2015,11.77
Special Areas 3,2016-01,1,2016,8.13
Special Areas 3,2016-02,2,2016,7.47
Special Areas 3,2016-03,3,2016,7.24
Special Areas 3,2016-04,4,2016,30.1
Special Areas 3,2016-05,5,2016,63.92
Special Areas 3,2016-06,6,2016,75.45
Special Areas 3,2016-07,7,2016,103.1
Special Areas 3,2016-08,8,2016,63.68
Special Areas 3,2016-09,9,2016,22.28
Special Areas 3,2016-10,10,2016,18.31
Special Areas 3,2016-11,11,2016,2.32
Special Areas 3,2016-12,12,2016,6.17
Special Areas 3,2017-01,1,2017,5.4
Special Areas 3,2017-02,2,2017,14.5
Special Areas 3,2017-03,3,2017,11.19
Special Areas 3,2017-04,4,2017,20.89
Special Areas 3,2017-05,5,2017,28.39
Special Areas 3,2017-06,6,2017,62.38
Special Areas 3,2017-07,7,2017,19.93
Special Areas 3,2017-08,8,2017,20.79
Special Areas 3,2017-09,9,2017,15.68
Special Areas 3,2017-10,10,2017,28.14
Special Areas 3,2017-11,11,2017,16.07
Special Areas 3,2017-12,12,2017,3.43
Special Areas 3,2018-01,1,2018,2.94
Special Areas 3,2018-02,2,2018,8.37
Special Areas 3,2018-03,3,2018,22.45
Special Areas 3,2018-04,4,2018,2.89
Special Areas 3,2018-05,5,2018,20.97
Special Areas 3,2018-06,6,2018,70
Special Areas 3,2018-07,7,2018,46.7
Special Areas 3,2018-08,8,2018,23.18
Special Areas 3,2018-09,9,2018,30.3
Special Areas 3,2018-10,10,2018,13.56
Special Areas 3,2018-11,11,2018,13.75
Special Areas 3,2018-12,12,2018,7.22
Special Areas 3,2019-01,1,2019,5.4
Special Areas 3,2019-02,2,2019,11.48
Special Areas 3,2019-03,3,2019,1.14
Special Areas 3,2019-04,4,2019,14.51
Special Areas 3,2019-05,5,2019,3.16
Special Areas 3,2019-06,6,2019,59.4
Special Areas 3,2019-07,7,2019,61.58
Special Areas 3,2019-08,8,2019,27.22
Special Areas 3,2019-09,9,2019,39.5
Special Areas 3,2019-10,10,2019,8.01
Special Areas 3,2019-11,11,2019,14.31
Special Areas 3,2019-12,12,2019,5.93
Special Areas 3,2020-01,1,2020,6.39
Special Areas 3,2020-02,2,2020,5.35
Special Areas 3,2020-03,3,2020,11
Special Areas 3,2020-04,4,2020,5.07
Special Areas 3,2020-05,5,2020,53.45
Special Areas 3,2020-06,6,2020,75.22
Special Areas 3,2020-07,7,2020,49.97
Special Areas 3,2020-08,8,2020,11.74
Special Areas 3,2020-09,9,2020,18.98
Special Areas 3,2020-10,10,2020,7.43
Special Areas 3,2020-11,11,2020,18.61
Special Areas 3,2020-12,12,2020,6.39
Special Areas 3,2021-01,1,2021,2.88
Special Areas 3,2021-02,2,2021,5.6
Special Areas 3,2021-03,3,2021,2.94
Special Areas 3,2021-04,4,2021,7.81
Special Areas 3,2021-05,5,2021,43.19
Special Areas 3,2021-06,6,2021,37.73
Special Areas 3,2021-07,7,2021,25.93
Special Areas 3,2021-08,8,2021,42.43
Special Areas 3,2021-09,9,2021,9.85
Special Areas 3,2021-10,10,2021,8
Special Areas 3,2021-11,11,2021,4.3
Special Areas 3,2021-12,12,2021,14.02
Special Areas 3,2022-01,1,2022,4.71
Special Areas 3,2022-02,2,2022,10.71
Special Areas 3,2022-03,3,2022,5.93
Special Areas 3,2022-04,4,2022,15.66
Special Areas 3,2022-05,5,2022,15.01
Special Areas 3,2022-06,6,2022,66.68
Special Areas 3,2022-07,7,2022,60.58
Special Areas 3,2022-08,8,2022,16.9
Special Areas 3,2022-09,9,2022,8.12
Special Areas 3,2022-10,10,2022,7.45
Special Areas 3,2022-11,11,2022,18.15
Special Areas 3,2022-12,12,2022,12.5
Special Areas 3,2023-01,1,2023,5.75
Special Areas 3,2023-02,2,2023,2.74
Special Areas 3,2023-03,3,2023,2.93
Special Areas 3,2023-04,4,2023,5.46
Special Areas 3,2023-05,5,2023,16.22
Special Areas 3,2023-06,6,2023,24.24
Special Areas 3,2023-07,7,2023,44.25
Special Areas 3,2023-08,8,2023,16.28
Special Areas 3,2023-09,9,2023,14.13
Special Areas 3,2023-10,10,2023,8.12
Special Areas 3,2023-11,11,2023,3.99
Special Areas 3,2023-12,12,2023,2.68
Special Areas 3,2024-01,1,2024,8.74
Special Areas 3,2024-02,2,2024,14.62
Special Areas 3,2024-03,3,2024,7.03
Special Areas 3,2024-04,4,2024,17.36
Special Areas 3,2024-05,5,2024,88.22
Special Areas 3,2024-06,6,2024,66.07
Special Areas 4,2012-01,1,2012,3.47
Special Areas 4,2012-02,2,2012,4.23
Special Areas 4,2012-03,3,2012,29.39
Special Areas 4,2012-04,4,2012,37.07
Special Areas 4,2012-05,5,2012,68.1
Special Areas 4,2012-06,6,2012,166.17
Special Areas 4,2012-07,7,2012,69.66
Special Areas 4,2012-08,8,2012,22.53
Special Areas 4,2012-09,9,2012,12.46
Special Areas 4,2012-10,10,2012,26.35
Special Areas 4,2012-11,11,2012,13.15
Special Areas 4,2012-12,12,2012,17.07
Special Areas 4,2013-01,1,2013,7.57
Special Areas 4,2013-02,2,2013,6.52
Special Areas 4,2013-03,3,2013,7.65
Special Areas 4,2013-04,4,2013,17.75
Special Areas 4,2013-05,5,2013,35.06
Special Areas 4,2013-06,6,2013,93.71
Special Areas 4,2013-07,7,2013,39.26
Special Areas 4,2013-08,8,2013,54.3
Special Areas 4,2013-09,9,2013,13.36
Special Areas 4,2013-10,10,2013,3.43
Special Areas 4,2013-11,11,2013,17.12
Special Areas 4,2013-12,12,2013,9.36
Special Areas 4,2014-01,1,2014,5.49
Special Areas 4,2014-02,2,2014,7.26
Special Areas 4,2014-03,3,2014,7.7
Special Areas 4,2014-04,4,2014,28.82
Special Areas 4,2014-05,5,2014,25.57
Special Areas 4,2014-06,6,2014,83.72
Special Areas 4,2014-07,7,2014,40.04
Special Areas 4,2014-08,8,2014,90.91
Special Areas 4,2014-09,9,2014,36.63
Special Areas 4,2014-10,10,2014,8.21
Special Areas 4,2014-11,11,2014,43.38
Special Areas 4,2014-12,12,2014,5.24
Special Areas 4,2015-01,1,2015,10.14
Special Areas 4,2015-02,2,2015,17.74
Special Areas 4,2015-03,3,2015,9.01
Special Areas 4,2015-04,4,2015,7.41
Special Areas 4,2015-05,5,2015,3.55
Special Areas 4,2015-06,6,2015,40.9
Special Areas 4,2015-07,7,2015,34.47
Special Areas 4,2015-08,8,2015,77.8
Special Areas 4,2015-09,9,2015,50.79
Special Areas 4,2015-10,10,2015,15.87
Special Areas 4,2015-11,11,2015,7.97
Special Areas 4,2015-12,12,2015,7.57
Special Areas 4,2016-01,1,2016,7.37
Special Areas 4,2016-02,2,2016,10.37
Special Areas 4,2016-03,3,2016,11.76
Special Areas 4,2016-04,4,2016,26.56
Special Areas 4,2016-05,5,2016,68.72
Special Areas 4,2016-06,6,2016,87.5
Special Areas 4,2016-07,7,2016,86.53
Special Areas 4,2016-08,8,2016,62.22
Special Areas 4,2016-09,9,2016,21.99
Special Areas 4,2016-10,10,2016,17.79
Special Areas 4,2016-11,11,2016,8.83
Special Areas 4,2016-12,12,2016,4.94
Special Areas 4,2017-01,1,2017,6.2
Special Areas 4,2017-02,2,2017,10.25
Special Areas 4,2017-03,3,2017,14.91
Special Areas 4,2017-04,4,2017,32.84
Special Areas 4,2017-05,5,2017,48.81
Special Areas 4,2017-06,6,2017,53.8
Special Areas 4,2017-07,7,2017,28.77
Special Areas 4,2017-08,8,2017,34.37
Special Areas 4,2017-09,9,2017,17.69
Special Areas 4,2017-10,10,2017,52.3
Special Areas 4,2017-11,11,2017,18.91
Special Areas 4,2017-12,12,2017,1.35
Special Areas 4,2018-01,1,2018,3.6
Special Areas 4,2018-02,2,2018,5.15
Special Areas 4,2018-03,3,2018,19.79
Special Areas 4,2018-04,4,2018,2.74
Special Areas 4,2018-05,5,2018,28.06
Special Areas 4,2018-06,6,2018,87.21
Special Areas 4,2018-07,7,2018,36.79
Special Areas 4,2018-08,8,2018,27.5
Special Areas 4,2018-09,9,2018,46.07
Special Areas 4,2018-10,10,2018,14.32
Special Areas 4,2018-11,11,2018,14.99
Special Areas 4,2018-12,12,2018,9.6
Special Areas 4,2019-01,1,2019,6
Special Areas 4,2019-02,2,2019,10.49
Special Areas 4,2019-03,3,2019,1.65
Special Areas 4,2019-04,4,2019,4.36
Special Areas 4,2019-05,5,2019,15.18
Special Areas 4,2019-06,6,2019,59.2
Special Areas 4,2019-07,7,2019,78.03
Special Areas 4,2019-08,8,2019,21.01
Special Areas 4,2019-09,9,2019,42.93
Special Areas 4,2019-10,10,2019,7.89
Special Areas 4,2019-11,11,2019,16.79
Special Areas 4,2019-12,12,2019,4.51
Special Areas 4,2020-01,1,2020,6.07
Special Areas 4,2020-02,2,2020,5.36
Special Areas 4,2020-03,3,2020,13.92
Special Areas 4,2020-04,4,2020,5.55
Special Areas 4,2020-05,5,2020,36.99
Special Areas 4,2020-06,6,2020,103.03
Special Areas 4,2020-07,7,2020,79.82
Special Areas 4,2020-08,8,2020,41.32
Special Areas 4,2020-09,9,2020,19.19
Special Areas 4,2020-10,10,2020,5.3
Special Areas 4,2020-11,11,2020,19.43
Special Areas 4,2020-12,12,2020,3.2
Special Areas 4,2021-01,1,2021,2.95
Special Areas 4,2021-02,2,2021,3.21
Special Areas 4,2021-03,3,2021,2
Special Areas 4,2021-04,4,2021,7.21
Special Areas 4,2021-05,5,2021,43.06
Special Areas 4,2021-06,6,2021,49.05
Special Areas 4,2021-07,7,2021,20.17
Special Areas 4,2021-08,8,2021,33.52
Special Areas 4,2021-09,9,2021,13.93
Special Areas 4,2021-10,10,2021,14.63
Special Areas 4,2021-11,11,2021,5.73
Special Areas 4,2021-12,12,2021,13.76
Special Areas 4,2022-01,1,2022,11.35
Special Areas 4,2022-02,2,2022,12.51
Special Areas 4,2022-03,3,2022,7.38
Special Areas 4,2022-04,4,2022,18.3
Special Areas 4,2022-05,5,2022,26.88
Special Areas 4,2022-06,6,2022,105.73
Special Areas 4,2022-07,7,2022,61.19
Special Areas 4,2022-08,8,2022,33.27
Special Areas 4,2022-09,9,2022,6.01
Special Areas 4,2022-10,10,2022,8.01
Special Areas 4,2022-11,11,2022,19.13
Special Areas 4,2022-12,12,2022,15.38
Special Areas 4,2023-01,1,2023,4.34
Special Areas 4,2023-02,2,2023,3.66
Special Areas 4,2023-03,3,2023,2.28
Special Areas 4,2023-04,4,2023,6.82
Special Areas 4,2023-05,5,2023,16.99
Special Areas 4,2023-06,6,2023,51.97
Special Areas 4,2023-07,7,2023,45.42
Special Areas 4,2023-08,8,2023,12.79
Special Areas 4,2023-09,9,2023,17.27
Special Areas 4,2023-10,10,2023,7.09
Special Areas 4,2023-11,11,2023,3.24
Special Areas 4,2023-12,12,2023,5.79
Special Areas 4,2024-01,1,2024,8.5
Special Areas 4,2024-02,2,2024,15.4
Special Areas 4,2024-03,3,2024,7.42
Special Areas 4,2024-04,4,2024,17.88
Special Areas 4,2024-05,5,2024,77.8
Special Areas 4,2024-06,6,2024,122.43
St. Albert,2012-01,1,2012,8.3
St. Albert,2012-02,2,2012,11.3
